Frequency - Phase	Phase - Phase
2773.25	28.4705
2774.46	151.635
2775.42	28.5251
2776.48	151.868
2777.39	28.4988
2778.38	28.5169
2779.43	28.5247
2780.4	28.5241
2781.36	28.4352
2782.49	28.4279
2783.48	28.4677
2784.37	28.4292
2785.54	28.572
2786.45	151.754
2787.51	28.4383
2788.46	28.4005
2789.48	28.3684
2790.54	28.4792
2791.49	28.4675
2792.37	28.4627
2793.48	28.4039
2794.52	28.5178
2795.59	28.5639
2796.52	28.5183
2797.53	28.4536
2798.62	28.4081
2799.57	28.4954
2800.48	28.5011
2801.62	28.4836
2802.53	28.425
2803.58	28.4998
2804.62	28.4602
2805.56	28.4231
2806.6	28.4475
2807.62	28.4947
2808.6	28.5881
2809.62	28.4811
2810.6	28.5068
2811.59	28.5406
2812.67	151.892
2813.57	28.4903
2814.72	28.4718
2815.81	28.4863
2816.61	151.903
2817.77	28.4955
2818.76	28.4116
2819.54	28.4302
2820.68	28.46
2821.7	28.443
2822.65	28.4882
2823.81	28.4052
2824.63	151.946
2825.91	151.95
2826.71	28.3817
2827.66	28.447
2828.85	28.4741
2829.87	28.5335
2830.62	28.3841
2831.76	28.399
2832.66	28.4262
2833.96	28.3921
2834.88	28.4202
2835.73	28.326
2836.74	28.4265
2837.77	28.4353
2838.74	28.4123
2839.89	28.4539
2840.76	28.4208
2841.85	151.908
2842.85	28.4316
2843.81	28.4341
2844.77	28.4925
2845.7	28.4434
2846.79	28.4011
2847.9	151.95
2848.7	28.3091
2849.69	151.923
2850.74	28.4612
2851.66	151.959
2852.76	28.3996
2853.73	28.3991
2854.61	28.3872
2855.79	28.5284
2856.62	28.3911
2857.55	28.4016
2858.64	28.3815
2859.44	28.4151
2860.71	28.4023
2861.61	28.354
2862.47	28.4139
2863.56	28.4139
2864.49	28.2753
2865.26	28.4373
2866.49	152.01
2867.45	151.972
2868.2	28.3535
2869.36	28.4001
2870.2	151.954
2871.29	28.3602
2872.14	28.3147
2873.15	28.5049
2874.06	28.3224
2875.05	28.3777
2875.93	28.4239
2876.94	28.4796
2877.82	28.4823
2878.99	28.3248
2879.87	28.4791
2880.8	28.3371
2881.94	151.988
2882.68	28.4239
2883.56	28.415
2884.62	28.4867
2885.61	28.3982
2886.35	28.2696
2887.62	28.4444
2888.52	28.4161
2889.45	28.3438
2890.4	28.4275
2891.24	28.3437
2892.36	28.3678
2893.26	28.4402
2894.27	28.3378
2895.23	28.3263
2896.19	28.4523
2897.37	28.4096
2898.23	28.4879
2899.15	28.3665
2900.16	28.3803
2901.09	28.4086
2901.83	28.463
2903.04	28.4336
2903.94	28.4126
2904.89	28.4166
2906.03	28.3048
2906.99	28.4048
2908.06	28.3662
2908.87	151.882
2909.81	28.4701
2910.89	28.3572
2911.98	28.4511
2912.76	28.4412
2913.82	28.3659
2914.89	28.3413
