Frequency - Phase	Phase - Phase
3860.06	-200.624
3865.05	36.2388
3870.16	36.1267
3875.18	36.0633
3880.1	-200.664
3885.11	36.1312
3890.13	36.137
3895.07	36.155
3900.1	36.073
3905.17	36.1011
3910.14	36.1294
3915.08	36.0675
3920.08	35.9541
3925.03	35.9437
3930.12	35.9119
3935.17	35.9345
3940.21	36.0036
3945.26	35.8335
3950.04	-200.858
3954.99	-200.852
3960.07	36.0128
3965.09	35.9241
3970.19	35.8924
3975.15	-200.96
3980.05	35.8076
3985.05	35.7866
3990.09	35.782
3995.05	35.8136
4000.06	35.7199
4005.09	35.7774
4010.1	35.8659
4015.03	35.7294
4020.01	35.7969
4025.01	35.7628
4030	35.7002
4035.09	35.6934
4040.15	35.718
4045.05	35.6317
4049.96	35.7813
4054.97	158.818
4060.01	35.7132
4065.07	35.7135
4070.06	35.6765
4074.88	35.7794
4079.95	35.632
4084.98	35.5253
4090.09	35.742
4095.13	35.6827
4100.05	35.5763
4105.16	35.5982
4109.9	35.5767
4114.99	35.6909
4119.99	35.4186
4125.06	35.5957
4130.08	35.5281
4135.05	35.4191
4139.99	35.527
4144.95	158.77
4150.04	35.4763
4155.05	35.3942
4160.12	35.6065
4165.08	35.5297
4170.07	35.536
4175.05	35.4921
4179.98	35.5051
4185	35.3963
4190.05	35.4662
4195.06	35.5451
4200.11	35.4874
4204.96	35.4289
4210.01	35.4489
4215.01	35.5201
4220.08	35.4194
4225.11	35.4665
4230.11	35.4338
4234.96	35.3432
4239.99	35.413
4245	35.3853
4250.04	35.403
4255.04	35.2563
4260.11	158.535
4265.09	35.4071
4269.91	35.3171
4274.99	35.2929
4280.02	35.4497
4285.01	35.2797
4290.12	35.2249
4295.14	35.4312
4299.91	35.3847
4305.01	158.522
4309.97	35.3922
4315.04	35.2977
4320.06	35.4141
4325.12	35.299
4330.1	35.3851
4334.95	35.3363
4339.98	35.3404
4345.01	35.2694
4350.06	35.2699
4355.07	35.2388
4360.15	35.3711
4364.88	35.3284
4369.91	35.1687
4374.98	35.3054
4380.08	158.56
4385.04	158.502
4390.08	35.1608
4394.92	35.1601
4399.96	35.2403
4405	158.477
4410.05	35.2242
4415.05	35.2284
4420.08	35.2679
4425.05	35.1705
4429.92	35.2269
4434.95	35.2478
4439.95	35.188
4445.06	35.3548
