Frequency - Phase	Phase - Phase
3179.55	28.6427
3184.75	28.6427
3189.69	28.58
3194.75	28.6543
3199.78	28.6307
3204.93	-208.279
3209.87	28.59
3214.73	28.6365
3219.77	28.6601
3224.87	28.5997
3229.89	28.6065
3234.93	28.5746
3239.96	-208.044
3244.79	28.6617
3249.85	28.6839
3254.87	28.6002
3259.91	-208.152
3264.9	28.5623
3270.04	28.6158
3275.02	28.6017
3279.92	-208.184
3284.86	28.5227
3289.96	28.6354
3294.92	28.4912
3299.96	28.5905
3305.04	28.558
3309.99	28.5189
3314.97	28.725
3320.04	28.6801
3325.04	28.4984
3330.02	28.4725
3335.06	151.78
3339.94	28.717
3344.95	151.808
3349.94	28.5359
3355.09	28.5142
3360.08	28.6753
3365.07	28.5915
3370.12	28.6511
3375.01	28.6888
3380.03	28.7547
3385.06	28.6717
3390.09	28.7079
3395.14	28.7048
3400.17	28.6431
3404.95	28.6383
3409.98	28.5647
3415.09	28.6787
3420.06	28.6853
3425.1	28.6499
3430.14	28.6551
3435.22	151.817
3439.96	28.7035
3445.15	28.5388
3450.02	28.4464
3455.14	28.6167
3460.19	151.906
3465.18	28.6964
3470.07	28.4989
3475.08	28.6881
3480.06	28.688
3485.11	28.6445
3490.17	28.7133
3495.21	151.816
3500.04	28.5403
3505.12	28.5802
3510.08	28.5011
3515.14	151.783
3520.18	28.6022
3525.19	151.782
3530.21	28.6208
3535.07	151.758
3540.08	28.6381
3545.13	28.6844
3550.11	28.6539
3555.23	28.6452
3560.23	151.754
3565	151.737
3570.1	28.6164
3575.1	28.6387
3580.18	28.6926
3585.19	28.7046
3590.17	151.744
3595.25	28.619
3600.07	28.5508
3605.12	28.6074
3610.16	151.759
3615.21	28.7277
3620.23	28.5358
3625.24	28.6216
3630.06	28.5437
3635.16	28.6716
3640.17	28.5803
3645.18	151.842
3650.19	28.6934
3655.16	28.6786
3660.07	28.6662
3665.17	28.688
3670.13	28.6245
3675.2	28.6617
3680.28	28.6625
3685.23	28.564
3690.22	28.6124
3695.09	28.5553
3700.16	28.5367
3705.15	28.6404
3710.18	28.6824
3715.23	151.843
3720.29	28.7214
3725.1	28.5721
3730.11	28.7568
3735.17	151.84
3740.15	28.6746
3745.19	28.6557
3750.25	28.7193
3755.26	28.5753
3760.04	28.539
3765.14	28.7185
3770.2	28.6093
3775.2	28.5684
3780.18	28.7211
3785.25	28.6529
3790.11	28.8124
3795.1	28.6975
3800.13	-208.153
3805.16	28.5835
3810.18	28.642
3815.28	28.6769
3820.09	28.6643
3825.1	28.5745
3830.12	28.6722
3835.15	28.7517
3840.2	28.7082
3845.24	28.624
3850.25	-208.212
3855.08	28.6037
3860.06	-208.15
3865.05	28.7192
3870.16	28.6224
3875.18	28.6059
3880.1	-208.12
3885.11	28.7159
3890.13	28.7508
3895.07	28.727
3900.1	28.7015
3905.17	28.7405
3910.14	28.7645
3915.08	28.739
3920.08	28.6385
3925.03	28.6301
3930.12	28.6159
3935.17	28.6411
3940.21	28.7393
3945.26	28.5808
3950.04	-208.104
3954.99	-208.083
3960.07	28.7615
3965.09	28.6972
3970.19	28.6831
3975.15	-208.156
3980.05	28.657
3985.05	28.6058
3990.09	28.6294
3995.05	28.6501
4000.06	28.5937
4005.09	28.6523
4010.1	28.7274
4015.03	28.6414
4020.01	28.6962
4025.01	28.7012
4030	28.6375
4035.09	28.6442
4040.15	28.6767
4045.05	28.6388
4049.96	28.7342
4054.97	151.796
4060.01	28.7078
4065.07	28.7172
4070.06	28.6724
4074.88	28.7955
4079.95	28.6637
4084.98	28.583
4090.09	28.8129
4095.13	28.7826
4100.05	28.6481
4105.16	28.7094
4109.9	28.6576
4114.99	28.7998
4119.99	28.536
4125.06	28.7294
4130.08	28.6623
4135.05	28.5314
4139.99	28.671
4144.95	151.915
4150.04	28.6597
4155.05	28.5595
4160.12	28.8054
4165.08	28.7172
4170.07	28.7172
4175.05	28.7158
4179.98	28.7052
4185	28.5979
4190.05	28.6854
4195.06	28.7585
4200.11	28.7236
4204.96	28.6665
4210.01	28.6998
4215.01	28.7816
4220.08	28.6916
4225.11	28.7386
4230.11	28.7083
4234.96	28.6249
4239.99	28.6925
4245	28.6797
4250.04	28.6865
4255.04	28.5796
4260.11	151.876
4265.09	28.7364
4269.91	28.6258
4274.99	28.6394
4280.02	28.8026
4285.01	28.614
4290.12	28.6043
4295.14	28.7739
4299.91	28.7346
4305.01	151.899
4309.97	28.7509
4315.04	28.7033
4320.06	28.7966
4325.12	28.6968
4330.1	28.7787
4334.95	28.7294
4339.98	28.7486
4345.01	28.6809
4350.06	28.7082
4355.07	28.6671
4360.15	28.8162
4364.88	28.728
4369.91	28.586
4374.98	28.7349
4380.08	151.995
4385.04	151.929
4390.08	28.6042
4394.92	28.6092
4399.96	28.6814
4405	151.932
4410.05	28.6861
4415.05	28.6946
4420.08	28.7516
4425.05	28.6264
4429.92	28.6969
4434.95	28.7142
4439.95	28.6555
4445.06	28.8335
4450.06	28.6251
4455.14	28.8241
4459.95	-208.039
4465	28.7001
4470	28.6375
4474.99	28.8135
4480.08	28.6003
4485.05	28.7753
4490.13	28.5878
4495.07	28.7877
4499.98	28.7595
4505.01	28.6659
4510.02	28.751
4515.01	28.8021
4520.13	28.6081
4524.97	28.7767
4529.99	28.7232
4534.94	28.7043
4539.99	28.7294
4545.03	28.6422
4550.12	28.729
4554.94	28.8139
4559.94	28.8063
4565	28.6989
4569.97	28.6243
4575.07	-208.11
4580.09	-208.083
4585.15	28.6779
4589.93	28.6727
4594.96	28.8655
4600.04	28.7594
4604.98	28.7596
4610.05	28.6639
4615.11	28.6829
4619.92	28.7285
4624.94	28.601
4630.06	28.8218
4635.05	28.7618
4640.03	28.812
4645.1	28.7465
4649.94	28.8204
4654.99	28.5621
4659.96	-208.052
4665.08	28.7724
4670.12	28.7983
4675.13	28.7706
4680.08	28.7583
4684.96	28.6769
4690.01	28.7287
4695.04	151.91
4700.06	28.7631
4705.14	28.7593
4710.1	28.6084
4715.04	28.7706
