Frequency - Phase	Phase - Phase
12520	40.3118
12540.2	40.2192
12560.1	40.368
12580.1	40.3882
12600.1	40.171
12620	40.5492
12640.1	40.4602
12660.2	40.4505
12680.1	40.447
12700.2	40.3423
12720.1	40.4355
12740.1	40.4295
12760.1	40.5566
12780	40.483
12800	40.5484
12820.1	40.5849
12840.1	40.6984
12860.2	40.5283
12880.1	40.3981
12900	40.6236
12920.2	40.4921
12940.2	40.5993
12960	40.734
12980.1	40.7866
13000.1	40.5633
13020.2	40.8438
13040.1	40.7598
13060	40.7853
13080.2	40.8523
13100.1	40.5805
13120.1	40.6895
13140.1	40.9086
13160.1	40.683
13180.2	40.9335
13200.2	40.7647
13220	40.7861
13240.2	41.0401
13260.1	40.7645
13280	40.884
13300.2	41.0009
13320.1	41.0603
13340.2	41.129
13360.1	41.0199
13380.1	41.124
13400.2	41.118
13420.1	40.9209
13440	41.1071
13460.1	41.2629
13480.1	41.0885
13500.2	41.1392
13520.1	41.2642
13540.1	41.1153
13560.2	41.2054
13580.1	41.2983
13600	41.2935
13620.2	41.1256
13640.1	41.3653
13660.2	41.1707
13680.1	41.1469
13700.1	41.2708
13720.1	41.2269
13740.1	41.1967
13760.1	41.2963
13780.1	41.4103
13800.1	41.3009
13820.2	41.3055
13840.1	41.336
13860	41.502
13880.2	41.525
13900.1	41.3857
13920	41.6221
13940.2	41.5151
13960.1	41.4412
13980.2	41.6221
14000.1	41.7138
14020.1	41.5349
14040.2	41.7035
14060.1	41.6597
14080	41.5734
14100.2	41.6447
14120.1	41.7405
14140.2	41.4823
14160.1	41.7959
14180	41.7171
14200.2	41.7951
14220.1	41.8329
14240.1	41.9018
14260.1	41.7769
14280.1	41.7291
14300.2	41.8455
14320.1	41.9155
14340	41.6995
14360.2	41.7981
14380.1	41.888
14400.1	41.8852
14420.2	41.8983
14440.1	41.9441
14460.2	41.8567
14480.1	41.9454
14500.1	42.0831
14520.2	42.0854
14540.2	42.0196
14560.1	41.9236
14580.2	42.061
14600.1	42.0656
14620.2	42.0942
14640.1	41.8747
14660.1	41.9886
14680.2	42.0089
14700.2	42.2972
14720	42.1507
14740.2	42.09
14760.2	42.0972
14780.2	42.198
14800.2	42.1011
14820.1	42.1375
14840.2	42.3044
14860.1	42.2956
14880.1	42.2613
14900.1	42.1147
14920.1	42.1886
14940.2	42.3165
14960.1	42.2225
14980.1	42.3226
15000.2	42.1922
15020.2	42.319
15040.1	42.2264
15060.2	42.34
15080.1	42.3335
15100.2	42.338
15120.1	42.4025
15140.1	42.6169
15160.2	42.6924
15180.2	42.5888
15200.1	42.5045
15220.2	42.5692
15240.1	42.593
15260.2	42.5637
15280.1	42.5075
15300.1	42.4959
15320.2	42.5139
15340.1	42.5261
15360	42.5372
15380.2	42.7723
15400.1	42.7451
15420	42.7357
15440.2	42.5414
15460.1	42.743
15480.2	42.7938
15500.1	42.7463
15520.1	42.8125
15540.2	42.8814
15560.1	42.744
15580	42.5551
15600.2	42.6939
15620.1	42.8673
15640.2	42.7321
15660.1	42.6597
15680	42.8007
15700.2	42.7267
15720.1	42.7593
15740	42.8103
15760.2	42.8861
15780.1	42.8921
15800.2	42.8102
15820.1	42.7894
15840.1	42.8433
15860.2	42.7843
15880.1	42.9088
15900.1	42.9375
15920.2	42.8482
15940.1	43.0989
15960.2	42.9795
15980.2	42.8519
16000	43.2183
16020.2	42.908
16040	42.8931
16060	43.1176
16080.2	43.1202
16100.1	42.9981
16120.2	42.9166
16140.1	42.8988
16160	43.0071
16180.2	43.0599
16200.1	43.2559
16220.1	43.1576
16240.2	42.9802
16260.1	43.2172
16280.2	43.1156
16300.1	43.3243
16320.1	43.0999
16340.2	43.2045
16360.2	43.0573
16380	43.3371
16400.1	43.1576
16420.1	43.1708
16440.2	43.2795
16460.2	43.1167
16480.1	43.2488
16500.2	43.2237
16520.2	43.1735
16540	43.2373
16560.2	43.1488
16580.1	43.3334
16600.2	43.3806
16620.2	43.4218
16640.1	43.2016
16660.2	43.3698
16680.1	43.4327
16700.1	43.3711
16720.2	43.2978
16740	43.1591
16760.2	43.4297
16780.1	43.3444
16800.1	43.3484
16820.2	43.4499
16840.1	43.3093
16860.1	43.3674
16880.2	43.3156
16900.1	43.2328
16920.2	43.4251
16940.2	43.144
16960.1	43.3352
16980.2	43.3127
17000.2	43.1746
17020	43.3379
17040.1	43.5895
17060.1	43.2741
17080.2	43.2707
17100.1	43.2937
17120.1	43.3495
17140.3	43.3894
17160.2	43.2493
17180.1	43.1489
17200.2	43.3189
17220.1	43.4701
17240.2	43.2451
17260.2	43.3919
17280.1	43.4834
17300.3	43.3497
17320.2	43.1241
17340	43.1711
17360.2	43.0328
17380.1	43.114
17400.2	43.067
17420.1	43.2435
17440.1	43.3351
17460.2	43.2427
17480.1	43.2182
17500.1	43.1015
17520.2	43.3011
17540.1	43.1416
17560.3	43.3735
17580.2	43.1973
17600.1	43.2689
17620.2	43.2236
17640.2	43.0682
17660	43.0057
17680.1	43.1783
17700.1	43.2934
17720.2	43.0071
17740.2	42.9633
17760	42.9132
17780.2	42.9745
17800.1	43.1241
17820.1	43.1104
17840.2	43.137
17860.1	42.9075
17880.3	43.1048
17900.2	42.8404
17920.1	42.9716
17940.2	43.0106
17960.2	42.9606
17980.2	43.0343
18000.2	42.9156
18020.1	42.9853
18040.2	43.1897
18060.1	42.9738
18080.1	42.7646
18100.2	43.0761
18120.2	42.9233
18140.1	43.1315
18160.2	42.9998
18180.1	43.0295
18200.2	43.3458
18220.2	43.3359
18240.1	43.3428
18260.3	43.5012
18280.2	43.5023
18300.2	43.8785
18320.3	43.8929
18340.2	44.0666
18360.1	44.3941
18380.2	44.4134
18400.1	44.7037
18420.3	45.0137
18440.2	45.0967
18460.1	45.4924
18480.2	45.6303
18500.1	46.0572
18520	46.1007
18540.2	46.4782
18560.2	46.5716
18580.2	47.1071
18600.1	47.2092
18620.1	47.3695
18640.1	47.7319
18660.1	47.8226
18680.1	48.417
18700.1	48.5841
18720.1	48.6041
18740.3	48.7068
18760.1	49.0146
18780.1	48.9018
18800.2	49.3067
18820.1	49.3983
18840.1	49.5509
18860.1	49.437
18880.1	49.7333
18900.2	49.6992
18920.1	49.9689
18940.1	49.8768
18960.2	49.813
18980.1	49.8826
19000.1	50.04
19020.2	50.1916
19040.1	49.9368
19060.2	50.1427
19080.1	49.8964
19100.1	50.0162
19120.3	50.1155
19140.1	49.8941
19160.1	50.3201
19180.2	50.027
19200.1	50.0865
19220.2	50.0233
19240.1	50.1854
19260.1	50.032
19280.2	49.9101
19300.2	50.1092
19320.1	50.0904
19340.2	50.041
19360.2	50.0171
19380.2	49.9509
19400.2	50.1026
19420.1	49.81
19440.2	49.7297
19460.2	50.0302
19480.1	49.7895
19500.2	49.8807
19520.2	50.0253
19540.3	49.8005
19560.1	49.6999
19580.1	49.8148
19600.2	50.0118
19620.2	49.7522
19640.1	49.8524
19660.2	49.7745
19680.2	49.9224
19700.3	49.8218
19720.2	49.9209
19740.2	49.8527
19760.2	49.8844
19780.1	49.7477
19800.1	49.7135
19820.2	49.7156
19840.1	49.7328
19860.2	49.9062
19880.2	49.6094
19900	49.6887
19920.2	49.9794
19940.1	49.7276
19960.1	49.8389
19980.2	49.7637
20000.1	49.5447
20020.3	49.6535
20040.2	49.5218
20060.2	49.8072
20080.2	49.8911
20100.2	49.7298
20120.1	49.7943
20140.2	49.7369
20160.2	49.7721
20180.2	49.7801
20200.2	49.6787
20220.1	49.5651
20240.2	49.7194
20260.1	49.6855
20280.2	49.8252
20300.2	49.6953
20320.2	49.8881
20340.3	49.975
20360.2	49.9217
20380.1	50.0406
20400.2	49.9334
20420.2	49.9289
20440.1	49.7314
20460.1	49.899
20480.1	49.8067
20500.2	49.8011
20520.2	49.8367
20540.2	49.6357
20560.2	49.9806
20580.1	49.7971
20600.1	50.0588
20620.1	49.7777
20640.2	49.9943
20660.2	49.7053
20680.3	49.8833
20700.2	49.8797
20720.2	49.8144
20740.2	50.0941
20760.1	49.9616
20780.3	49.9529
20800.1	49.8957
20820.2	49.9301
20840.2	50.213
20860.1	50.0509
20880.2	49.9157
20900.2	50.0133
20920.1	50.131
20940.3	50.0997
20960.2	50.2299
20980.3	49.7176
21000.3	50.1527
21020.1	49.9782
21040.2	50.1115
21060.2	50.2215
21080.1	50.0364
21100.2	50.2802
21120.2	50.0845
21140.3	50.1296
21160.2	50.2208
21180.2	50.0803
21200.3	49.9534
21220.3	49.7631
21240.1	50.1382
21260.2	50.2912
21280.1	50.3962
21300.3	50.0299
21320.2	50.4517
21340.1	50.2847
21360.3	50.0557
21380.2	50.2466
21400.1	50.0645
21420.2	50.3439
21440.1	50.2278
21460	50.3138
21480.2	50.1873
21500.1	50.4626
21520.3	50.1609
21540.2	50.4058
21560.1	50.3714
21580.2	50.2526
21600.2	50.4509
21620.1	50.6265
21640.1	50.4468
21660.1	50.3743
21680.3	50.5634
21700.2	50.5127
21720.1	50.616
21740.2	50.5657
21760.2	50.6278
21780.1	50.4883
21800.2	50.4471
21820.2	50.4412
21840.3	50.6747
21860.2	50.6419
21880.1	50.6599
21900.3	50.6703
21920.3	50.4799
21940.1	50.4906
21960.2	50.6826
21980.1	50.6793
22000.2	50.7521
22020.2	50.623
22040.1	50.6299
22060.2	50.6797
22080.1	50.8608
22100.2	50.6654
22120.2	50.7881
22140.2	50.7751
22160.3	50.6624
22180.2	50.8299
22200.1	50.5806
22220.3	50.9322
22240.2	50.7727
22260	50.9186
22280.3	50.7538
22300.2	50.7793
22320.3	51.0682
22340.2	50.805
22360.2	50.8136
22380.2	51.1335
22400.2	50.8125
22420.1	51.0603
22440.2	51.1829
22460.1	51.0477
22480.2	50.7921
22500.2	51.1474
22520.1	51.251
22540.2	51.0375
22560.2	51.1836
22580.1	51.1392
22600.3	51.0042
22620.1	51.256
22640.3	51.1159
22660.2	51.3888
22680.1	51.1337
22700.3	51.4556
22720.2	51.0239
22740.1	50.9991
22760.2	51.0816
22780.2	51.1459
22800.3	51.4298
22820.2	51.2812
22840.2	51.4377
22860.3	51.3854
22880.2	51.254
22900.1	51.5679
22920.2	51.2367
22940.1	51.4364
22960.3	51.3159
22980.2	51.4888
23000.2	51.1984
23020.2	51.6753
23040.2	51.3071
23060.1	51.3516
23080.3	51.5148
23100.2	51.3187
23120.3	51.7019
23140.2	51.3817
23160.2	51.7581
23180.3	51.3745
23200.2	51.8109
23220.1	51.6588
23240.2	51.3834
23260.1	51.8138
23280.3	51.7148
23300.2	51.9662
23320.2	51.6583
23340.1	51.912
23360.3	51.8228
23380.1	51.9704
23400.2	51.8014
23420.2	51.97
23440.3	51.5322
23460.2	51.7756
23480.2	51.9136
23500.3	52.101
23520.2	51.9082
23540.1	52.1116
23560.3	51.9483
23580.2	51.781
