Frequency - Phase	Phase - Phase
3856.23	50.8114
3858.09	50.7398
3860.09	50.7922
3862.21	50.7988
3864.16	-188.098
3866.02	50.6596
3868.15	50.685
3870.15	50.6844
3872.2	50.5628
3874.09	50.564
3876.14	50.5919
3878.2	50.5411
3880.26	50.469
3882.04	50.6667
3884.11	-188.44
3886.21	50.4192
3888.15	50.4288
3890.13	50.4173
3892.14	50.3217
3894.17	50.3452
3895.99	50.3334
3898.06	50.3175
3900.07	50.3208
3902.21	50.1407
3904.06	50.1755
3906.1	-188.81
3908.14	50.2423
3910.22	50.16
3911.99	50.1524
3914.04	50.0891
3916.17	50.0957
3918.18	50.1148
3920.11	49.9778
3922.14	-188.718
3924.15	49.9408
3926.17	49.768
3928.08	49.83
3930.17	49.8998
3932.18	49.8336
3934.24	49.8504
3936.03	49.9287
3938.11	49.8409
3940.21	49.7472
3942.06	49.7756
3944.14	49.8019
3946.17	49.6968
3948.11	49.7795
3950.07	-189.27
3952.11	49.7536
3954.16	49.6137
3956.19	49.635
3958.06	49.6072
3959.98	49.6067
3962.13	49.5588
3964.2	49.516
3966.02	49.4479
3968.05	49.3563
3970.09	-189.378
3972.26	49.3937
3974.14	49.2944
3976.05	49.5242
3978.14	49.4079
3979.99	49.3991
3982.13	49.3099
3984.08	49.3851
3986.16	49.1425
3988.08	49.2245
3990.01	49.2902
3992.16	49.2783
3994.16	49.167
3995.96	49.1167
3998.03	49.1159
4000.14	49.0982
4002.18	170.255
4003.96	49.1584
4006.06	48.9302
4008.07	49.0987
4010.14	169.931
4011.92	49.1336
4014.11	48.8889
4016.17	48.9632
4017.99	48.9334
4020.06	169.981
4022.12	48.8598
4024.16	48.8764
4025.96	48.8687
4028.02	48.9823
4030.03	48.8548
4032.16	48.9001
4033.99	48.8111
4036.07	48.7251
4038.14	48.7723
4040.18	48.7955
4041.98	48.8462
4044.09	48.6806
4046.08	48.7318
4048.15	48.7262
4050.06	48.6559
4052.04	48.6553
4054.19	48.5613
4055.92	48.5965
4058.05	48.6399
4060.02	48.5479
4062.14	48.4976
4063.96	48.4872
4066.05	48.5276
4068.07	48.4039
4070.15	48.5356
4071.98	48.3717
4074.08	48.3487
4076.07	48.4563
4078.12	48.3285
4080.01	48.366
4082.07	48.2322
4084.13	48.3392
4086.14	48.2894
4087.99	48.3928
4089.98	48.3453
4092.11	48.2979
4094.05	48.2483
4095.96	48.3456
4098.03	169.255
4100.07	48.224
4101.96	48.2298
4104.04	48.0094
4106.12	48.1427
4108.08	48.0429
4109.97	48.1694
4112.03	48.0403
4114.07	48.1053
4116.12	47.9929
4118.01	48.0049
4120	47.9317
4122.18	47.9943
4124.15	48.0027
4125.95	48.009
4128.07	47.9628
4130.03	47.9707
4132.18	47.8275
4133.99	47.9041
4136.1	47.8223
4138.12	47.7486
4139.9	47.7971
4142.01	47.8392
4144.03	47.9763
4146.12	47.8428
4147.93	47.8088
4150.02	47.796
4152.14	47.7469
4154.13	47.6797
4156.02	47.6848
4158.07	47.6633
4160.11	168.847
4162.15	47.7321
4164.03	47.6833
4166.06	47.7315
4168.09	47.65
4170.14	47.5308
4172.02	47.571
4174.05	47.5684
4176.13	47.5279
4177.97	47.5105
4180.02	47.6175
4182	168.444
4184.15	47.505
4185.99	47.5101
4188	47.5888
4190.09	47.456
4192.08	47.4027
4193.95	47.4888
4196.02	47.4053
4198.08	47.4341
4200.13	47.3579
4201.97	47.3926
4204.07	47.2468
4206.03	47.3924
4208.11	47.4118
4210.02	47.3142
4212.09	47.3161
4214.05	47.3624
4215.9	168.155
4217.98	47.3215
4220.04	47.3167
4222.11	47.0434
4224	47.1945
4226	47.1813
4228.07	47.185
4230.14	47.0504
4231.98	47.1647
4234.04	47.1716
4236.09	47.1261
4238.16	46.9799
4240	47.0714
4242.04	167.971
4244.08	46.9972
4246.06	47.1185
4248	46.989
4250.04	47.0654
4252.02	47.0841
4253.99	47.1014
4256	46.9992
4258.07	46.8897
4260.12	46.9626
4262.01	46.8859
4263.99	47.0132
4266.05	46.9123
4268.12	46.8408
4270.01	46.8622
4272.06	46.7831
4274.02	46.8886
4276.06	46.8503
4277.91	46.8094
4280	46.8548
4282.05	46.743
4284.13	46.794
4286.01	167.754
4288.03	46.8258
4290.08	46.6054
4291.91	46.7956
4294.05	46.618
4296.06	46.7441
4298.12	46.7146
4299.9	46.7041
4301.97	46.7412
4304.02	46.6949
4306.09	46.6217
4307.92	46.604
4309.99	46.5592
4312.09	46.6086
4314.12	46.6511
4315.96	46.4563
4318.05	46.576
4320.07	46.4641
4322.12	46.4954
4324.01	167.441
4326.02	46.4927
4328.06	46.3718
4330.13	167.421
4332.02	46.5519
4334.04	167.351
4336.09	46.3312
4337.94	46.4502
4340.01	46.4756
4342.06	46.4507
4344.06	46.4759
4345.95	46.4132
4348.01	46.3648
4350.14	46.2506
4352.12	46.2904
4353.94	46.2888
4355.97	46.2827
4358.01	46.4165
4360.09	46.2732
4361.95	46.2065
4364	46.2733
4366.01	46.3851
4368.11	46.2376
4369.95	46.2337
4372	46.2704
4374.08	46.1309
4375.94	46.1547
4377.98	167.076
4380.05	46.0821
4382.08	46.2457
4383.93	46.1734
4385.98	46.1311
4388.04	46.122
4390.09	46.1551
4391.88	45.9717
4394.01	46.2349
4396.01	46.1803
4398.15	45.9578
4400.01	45.9605
4402.02	46.0562
4404.05	46.0164
4406.12	46.0765
4408.01	45.9923
4410	-193.021
4412.04	46.041
4413.95	45.9256
4415.98	45.8477
4418.04	45.9363
4420.11	45.9812
4421.95	45.9488
4424.03	45.9342
4425.99	46.0078
4428.03	45.8329
4429.96	45.9917
4431.96	45.8796
4434.06	-193.26
4436.09	45.8177
4437.96	-193.228
4440.02	45.8714
4442.07	45.852
4444.13	45.7925
4446.01	45.6507
4447.99	-193.276
4450.09	45.856
4451.91	45.7959
4453.96	45.6826
4456	45.7766
4458.09	45.7118
4459.96	45.776
4462	45.7514
4464.03	45.7924
4466.14	45.6968
4467.95	45.6919
4470.05	45.7343
4472.04	45.7733
4474.07	45.7015
4475.97	45.6535
4477.98	45.6384
4479.98	-193.448
4482.04	45.6555
4483.95	45.6709
4486.03	45.6238
4488.05	45.6184
4490.09	45.4866
4491.99	45.5371
4494.08	45.4774
4496.05	45.5479
4497.92	45.5439
4500.03	45.6384
4502.06	45.4736
4504.08	45.432
