Frequency - Phase	Phase - Phase
2715.19	151.653
2716.85	28.6765
2719.08	151.724
2720.99	151.657
2723.16	28.7305
2724.68	28.6657
2727.17	28.4555
2729.01	28.6514
2730.88	28.7063
2732.86	28.6171
2735.13	151.684
2737.35	28.6227
2739.3	151.675
2740.99	28.6397
2743.16	28.6321
2745.21	151.668
2747.14	28.6237
2749.07	151.73
2751.18	28.5777
2753.26	28.5556
2755.2	28.598
2757.19	28.6189
2759.4	28.5492
2761.34	28.655
2763.23	28.6199
2765.39	28.5284
2767.25	28.6261
2769.37	28.6181
2771.5	151.762
2773.38	28.5742
2775.31	28.5554
2777.51	28.5697
2779.21	151.858
2780.92	28.5687
2783.42	28.547
2785.27	28.5454
2787.23	28.5018
2789.24	28.6269
2791.37	151.787
2793.17	28.4875
2795.12	28.5279
2797.15	151.865
2799.16	151.816
2800.98	151.897
2802.76	28.5662
2804.61	151.814
2807.21	151.77
2808.8	28.4901
2810.83	28.5274
2812.29	28.5739
2814.81	28.4484
2816.47	28.4494
2818.41	28.4693
2820.35	28.5678
2822.14	151.895
2824.28	28.4829
2825.96	28.5786
2828.1	28.5043
2830.12	28.4541
2831.85	151.821
2833.61	28.4785
2835.9	151.803
2837.44	28.5205
2839.27	28.4637
2841.24	151.822
2843.08	28.4541
2844.93	28.4816
2847.23	28.6006
2848.94	28.4985
2851.06	28.5957
2852.61	28.6353
2854.64	28.4543
2857.01	28.5989
2858.87	28.5082
2860.77	28.529
2862.61	28.648
2864.32	28.4264
2866.24	28.6177
2868.4	28.5785
2870.43	28.5813
2872.32	28.4868
2874.32	28.5565
2876.35	28.5391
2878.15	28.5129
2880.35	28.4836
2882.44	28.6065
2884.33	28.6198
2886.2	28.6436
2888.47	28.6388
2890.29	28.5583
2892.16	28.5911
2894.38	28.6
2896.39	151.82
2898.14	151.747
2900.15	28.5961
2902.32	28.5497
2904.33	151.746
2906.45	151.791
2908.45	151.71
2910.22	28.556
2912.32	28.6926
2914.47	28.6373
2916.56	28.5529
2918.53	28.5768
2920.35	28.6649
2922.6	28.7382
2924.35	151.858
2926.61	28.5402
2928.44	28.6822
2930.29	28.5932
2932.67	28.6851
2934.56	151.779
2936.45	28.6683
2938.61	28.5886
2940.59	151.715
2942.57	28.6176
2944.41	28.6502
2946.65	28.6507
2948.81	28.6468
2950.51	28.6981
2952.73	151.615
2954.66	28.6314
2956.81	28.6779
2958.72	28.64
2960.85	28.6694
2962.74	151.653
2964.7	151.685
2966.63	151.656
2968.81	28.6218
2970.88	28.6607
2973.09	151.688
2974.8	28.6795
2976.88	28.6245
2979.13	28.6784
2980.97	28.7568
2983.01	28.8164
2984.95	28.7259
2987.08	28.7691
2988.94	28.7772
2990.88	28.7733
2993.01	28.7321
2995.02	28.7451
2996.87	28.7121
2999.06	28.8018
3001.1	28.8188
3003.2	28.7525
3004.97	28.757
3007.16	28.7314
3009.16	28.8069
3011.26	28.7705
3013.06	28.7687
3015.19	28.7637
3017.23	28.692
3019.4	28.8601
3021.19	28.7378
3023.18	151.554
3025.36	28.7748
3027.08	151.604
3029.29	151.602
3033.29	28.7857
3035.31	28.8294
3037.31	151.474
3039.28	151.695
3041.38	28.837
3043.17	28.8626
3045.32	28.9089
3047.38	151.591
3049.47	28.7658
3051.34	28.845
3053.36	28.8869
3055.44	28.8772
3057.52	28.9668
3059.35	28.9985
3061.52	28.8922
3063.47	28.9591
3065.38	28.8063
3067.4	28.9134
3069.57	28.9151
3071.48	28.8996
3073.39	28.9137
3075.54	28.9235
3077.5	28.9346
3079.59	28.91
3081.55	28.9693
3083.57	28.9794
3085.58	28.9959
3087.54	28.9331
3089.54	28.9485
3091.57	28.9297
3093.6	28.949
3095.76	28.9259
3097.53	29.0577
3099.68	28.8727
3101.64	29.0184
3103.56	28.9542
3105.7	28.9562
3107.68	29.0113
3109.59	-208.49
3111.51	28.9168
3113.56	29.0547
3115.77	29.01
3117.8	29.0053
3119.58	28.8842
3123.78	28.9563
3125.79	29.0232
3127.67	29.0558
3129.81	29.017
3131.79	29.0447
3133.75	29.073
3135.54	-208.661
3137.73	28.9973
3139.75	29.0487
3141.75	29.0663
3143.64	29.0918
3145.75	29.0992
3147.88	29.1879
3149.78	29.08
3151.74	29.0961
3153.81	29.0627
3155.9	-208.709
3157.71	29.0328
3159.77	29.0632
3161.8	29.016
3163.89	29.0974
3165.82	29.1471
3167.73	29.0644
3169.8	29.0511
3171.9	29.1007
3173.84	29.0371
3175.82	29.1058
3177.91	28.9785
3179.77	29.0888
3181.83	29.0898
3183.86	29.1601
3187.82	29.0413
3189.84	29.0495
3191.87	-208.73
3193.9	29.0983
3197.9	29.241
3199.94	29.2554
3201.99	29.1265
3203.82	-208.728
3205.87	-208.681
3207.93	29.1945
3210.01	-208.858
3211.88	29.2566
3214.01	29.2866
3216.02	29.2521
3218.08	29.1962
3219.87	29.1056
3221.9	29.1799
3224.07	29.1019
3225.92	29.1585
3228.02	29.2339
3229.99	29.2745
3232.03	-208.721
3233.86	29.2227
3235.92	29.2174
3238.05	29.2902
3240.06	-208.813
3242	29.1431
3243.98	-208.814
3246.08	29.287
3248.18	29.2857
3250.06	29.2671
3252.03	29.1622
3254.09	29.1939
3256.04	29.2065
3258.02	29.2596
3260.05	-208.705
3262.13	29.2977
3264.11	29.2993
3266.07	29.2533
3268.05	29.2494
3270.19	29.337
3272.11	29.3022
3276.07	-208.945
3278.19	29.334
3280.08	29.329
3282.02	-209.04
3284.08	29.3145
3286.22	29.3005
3288.03	29.3138
3290.11	29.3254
3292.19	29.2966
3294.21	-208.947
3296.16	-208.963
3298.11	-208.835
3300.23	29.352
3302.05	29.2438
3304.15	-208.968
3306.06	29.3327
3308.13	29.3428
3310.23	29.3147
3312.19	29.3688
3314.22	29.3051
3316.23	-208.924
3318.12	29.2787
3320.3	29.2535
3322.22	29.3628
3324.17	29.4487
3326.12	-208.901
3328.22	29.2271
3330.22	29.3636
3332.39	29.3607
3333.96	151.129
3336.06	29.2754
3338.01	29.3565
3339.87	29.3434
3341.91	29.2671
3344.04	151.035
3345.99	151.098
3347.99	29.3418
3350.01	151.115
3351.94	29.3368
3354.16	29.4401
3355.97	29.3315
3358	29.4399
3360.12	29.3861
3362.17	29.3539
3364.03	29.4232
3366.04	29.3834
3368.06	29.432
3370.09	29.4344
3371.93	29.4118
3374.12	29.4146
3376.08	151.091
3378.01	29.3976
3379.99	29.4274
3382.08	29.3855
3384.06	29.4134
3385.99	151.047
3388.07	29.3394
3390.03	29.4236
3392.11	29.3404
3393.95	29.4735
3396	29.3667
3398.08	29.3252
3400.05	29.3347
3402.06	29.3447
3404.11	29.4145
3406.08	29.4578
3408.21	29.5041
3410.1	29.3894
3412.02	29.4174
3414.07	29.4403
3416.1	29.4749
3417.99	29.5933
3420.05	29.3803
3422.11	29.3934
3423.97	29.4047
3426.06	29.4329
3428.11	29.5405
3430.05	29.5117
3431.99	29.3982
3434.02	29.4203
3436.13	29.4975
3438.2	29.4912
3440.1	151.09
3442.17	29.4696
3444.08	29.4585
3446.15	29.4052
3448.07	29.533
3450.01	29.4731
3452.13	29.4642
3454.19	29.4637
3456.08	29.5915
3458.11	29.5822
3460.11	29.4529
3461.99	29.4369
3464.04	29.3895
3466.07	29.3968
3468.19	29.4612
3470.07	29.5445
3472.12	29.4847
3474.2	29.496
3476.18	29.5372
3478.1	29.4516
3480.08	29.4613
3482.19	29.6366
3484.06	29.5609
3486.02	29.5471
3488.13	29.5411
3490.17	29.5712
3492.22	29.3656
3494.19	29.4949
3496.04	29.4079
3498.22	29.4676
3500.12	29.4811
3502.11	29.4839
3504.14	29.7017
3506.26	29.5653
3508.1	29.4286
3510.15	29.4645
3512.19	29.4944
3514.2	29.5951
3516.05	29.5465
3518.1	29.5326
3520.14	29.477
3522.27	29.5178
3524.08	29.49
3526.15	29.4689
3528.23	29.5096
3530.14	150.96
3532.09	29.4893
3534.2	29.558
3536.19	29.5271
3538.17	29.6075
3540.17	29.5322
3542.14	29.5054
3544.19	29.4981
3546.12	29.5031
3548.14	29.5511
3550.18	29.5781
3552.18	29.4768
3554.09	29.5207
3556.1	29.442
3558.14	29.5558
3560.21	29.4932
3562.12	29.5437
3564.21	29.5341
3566.22	29.5005
3568.28	29.6131
3570.07	29.6264
3572.18	29.5604
3574.16	150.89
3576.25	29.6691
3578.03	29.5757
3580.21	29.5642
3582.29	29.4848
3584.08	29.6287
3586.09	29.5081
3588.2	29.5318
3590.19	29.5629
3592.09	29.5769
3594.16	29.6524
3596.17	29.6414
3598.26	29.6538
3600.13	29.6887
3602.19	29.5118
3604.24	29.6602
3606.22	29.6317
3608.08	29.5217
3610.17	29.6911
3612.23	29.5977
3614.22	29.6109
3616.12	150.917
3618.16	29.6291
3620.22	29.5232
3622.08	29.5684
3624.09	150.837
3626.16	29.6283
3628.16	29.6097
3630.09	29.57
3632.12	29.5953
3634.17	150.959
3636.24	29.613
3638.13	29.5998
3640.13	29.6326
3642.25	29.5719
3644.22	150.868
3646.13	29.6049
3648.17	29.6219
3650.19	29.6291
3652.28	150.935
3654.11	29.6081
3656.16	29.635
3658.22	29.7135
3660.06	29.6025
3662.15	29.6536
3664.25	29.6532
3666.22	29.6246
3668.14	29.6101
3670.19	29.7531
3672.19	29.6718
3674.26	150.894
3676.15	29.6418
3678.18	150.917
3680.2	29.6049
3682.3	29.6286
3684.21	29.6645
3686.2	29.6215
3688.18	150.923
3690.3	29.6146
3692.1	29.6022
3694.2	29.6064
3696.26	29.6409
3698.15	29.6521
3700.11	150.988
3702.23	29.6273
3704.21	29.6197
3706.12	29.7628
3708.16	29.695
3710.24	29.6749
3712.29	29.7142
3714.13	29.6058
3716.16	150.824
3718.17	150.726
3720.24	150.815
3722.1	29.5631
3724.2	29.7639
3726.24	29.6667
3728.26	29.7064
3730.09	29.7448
3732.18	150.808
3734.2	150.859
3736.14	29.5882
3738.15	29.6371
3740.23	29.6347
3742.22	29.5951
3744.07	29.7037
3746.17	29.5604
3748.22	150.939
3750.24	29.6666
3752.12	29.6523
3756.19	29.6714
3758.22	29.6594
3760.12	29.7375
3762.22	29.6867
3764.19	29.6107
3766.32	29.6204
3768.11	150.763
3770.2	29.5594
3772.27	29.6425
3774.3	29.6443
3776.13	-209.225
3778.24	29.7074
3780.28	29.6889
3782.1	29.6869
3784.15	-209.227
3786.17	29.6798
3790.13	29.6862
3792.11	29.8348
3794.21	29.6621
3796.25	29.6749
3798.14	29.5838
3800.18	29.6925
3802.2	29.7193
3804.26	29.6513
3806.14	29.5036
3808.11	-209.195
3810.28	29.7855
3812.28	29.6538
3814.1	29.6858
3816.17	29.6179
3818.3	29.6488
3818.21	29.6072
3822.16	29.6282
3824.23	29.7199
3826.26	29.8347
3828.09	29.7022
3830.2	29.7214
3832.19	29.6464
3834.27	29.579
3836.13	29.7165
3838.14	29.6765
3840.21	29.7661
3842.19	29.6524
3844.17	29.7361
3846.15	29.7103
3848.15	29.7009
3850.21	29.7005
3852.18	29.8242
3854.2	29.7055
3856.23	29.713
3858.09	29.6896
3860.09	29.6991
3862.21	29.7663
3864.16	-209.126
3866.02	29.6741
3868.15	29.7452
3870.15	29.7485
3872.2	29.6558
3874.09	29.6691
3876.14	29.7304
3878.2	29.729
3880.26	29.688
3882.04	29.8643
3884.11	-209.187
3886.21	29.7114
3888.15	29.6975
3890.13	29.7447
3892.14	29.6795
3894.17	29.7348
3895.99	29.7316
3898.06	29.7049
3900.07	29.7587
3902.21	29.6245
3904.06	29.6839
3906.1	-209.277
3908.14	29.8084
3910.22	29.7304
3911.99	29.7476
3914.04	29.7344
3916.17	29.7451
3918.18	29.799
3920.11	29.7138
3922.14	-208.972
3924.15	29.7164
3926.17	29.541
3928.08	29.6661
3930.17	29.7375
3932.18	29.6779
3934.24	29.734
3936.03	29.8047
3938.11	29.771
3940.21	29.6827
3942.06	29.7467
3944.14	29.7939
3946.17	29.7121
3948.11	29.804
3950.07	-209.207
3952.11	29.8294
3954.16	29.7195
3956.19	29.7477
3958.06	29.7358
3959.98	29.7467
3962.13	29.7645
3964.2	29.7315
3966.02	29.6943
3968.05	29.5773
3970.09	-209.122
3972.26	29.6873
3974.14	29.644
3976.05	29.8459
3978.14	29.7657
3979.99	29.8013
3982.13	29.7175
3984.08	29.8255
3986.16	29.6171
3988.08	29.7353
3990.01	29.7861
3992.16	29.8172
3994.16	29.7308
3995.96	29.6742
3998.03	29.6867
4000.14	29.7287
4002.18	150.889
4003.96	29.8123
4006.06	29.6302
4008.07	29.7941
4010.14	150.644
4011.92	29.8451
4014.11	29.6845
4016.17	29.7714
4017.99	29.7413
4020.06	150.83
4022.12	29.7226
4024.16	29.7642
4025.96	29.737
4028.02	29.8871
4030.03	29.7568
4032.16	29.8477
4033.99	29.7694
4036.07	29.7329
4038.14	29.7886
4040.18	29.8406
4041.98	29.8534
4044.09	29.7623
4046.08	29.8298
4048.15	29.8472
4050.06	29.7748
4052.04	29.803
4054.19	29.7534
4055.92	29.7784
4058.05	29.8518
4060.02	29.7779
4062.14	29.7437
4063.96	29.732
4066.05	29.7963
4068.07	29.6959
4070.15	29.8579
4071.98	29.7024
4074.08	29.6967
4076.07	29.807
4078.12	29.7265
4080.01	29.7723
4082.07	29.662
4084.13	29.7732
4086.14	29.7602
4087.99	29.8878
4089.98	29.8421
4092.11	29.8029
4094.05	29.8205
4095.96	29.8938
4098.03	150.822
4100.07	29.8039
4101.96	29.8353
4104.04	29.635
4106.12	29.793
4108.08	29.6989
4109.97	29.8423
4112.03	29.7252
4114.07	29.799
4116.12	29.72
4118.01	29.7331
4120	29.6872
4122.18	29.8182
4124.15	29.8028
4125.95	29.8044
4128.07	29.8144
4130.03	29.8126
4132.18	29.7014
4133.99	29.7659
4136.1	29.7466
4138.12	29.673
4139.9	29.718
4142.01	29.7785
4144.03	29.9133
4146.12	29.822
4147.93	29.8094
4150.02	29.8134
4152.14	29.8204
4154.13	29.7418
4156.02	29.765
4158.07	29.775
4160.11	150.967
4162.15	29.8428
4164.03	29.8335
4166.06	29.8871
4168.09	29.8232
4170.14	29.74
4172.02	29.7741
4174.05	29.7702
4176.13	29.7638
4177.97	29.7669
4180.02	29.8837
4182	150.738
4184.15	29.812
4185.99	29.8113
4188	29.9254
4190.09	29.7989
4192.08	29.7348
4193.95	29.8659
4196.02	29.7876
4198.08	29.844
4200.13	29.7731
4201.97	29.8203
4204.07	29.7039
4206.03	29.8535
4208.11	29.8854
4210.02	29.8182
4212.09	29.8441
4214.05	29.8706
4215.9	150.67
4217.98	29.8902
4220.04	29.8874
4222.11	29.6362
4224	29.7985
4226	29.7936
4228.07	29.8215
4230.14	29.6891
4231.98	29.8166
4234.04	29.841
4236.09	29.8178
4238.16	29.6935
4240	29.7821
4242.04	150.704
4244.08	29.7418
4246.06	29.8613
4248	29.7725
4250.04	29.8429
4252.02	29.8756
4253.99	29.9305
4256	29.8396
4258.07	29.7566
4260.12	29.8355
4262.01	29.7493
4263.99	29.9066
4266.05	29.8012
4268.12	29.7586
4270.01	29.8197
4272.06	29.7312
4274.02	29.852
4276.06	29.8071
4277.91	29.7746
4280	29.8676
4282.05	29.7689
4284.13	29.8277
4286.01	150.808
4288.03	29.8692
4290.08	29.6863
4291.91	29.865
4294.05	29.742
4296.06	29.8851
4298.12	29.8424
4299.9	29.8357
4301.97	29.8975
4304.02	29.8682
4306.09	29.807
4307.92	29.7869
4309.99	29.7688
4312.09	29.8454
4314.12	29.8992
4315.96	29.7072
4318.05	29.845
4320.07	29.7486
4322.12	29.8098
4324.01	150.747
4326.02	29.8114
4328.06	29.7069
4330.13	150.762
4332.02	29.9209
4334.04	150.728
4336.09	29.7369
4337.94	29.8502
4340.01	29.8955
4342.06	29.8858
4344.06	29.9014
4345.95	29.8677
4348.01	29.8336
4350.14	29.7709
4352.12	29.7956
4353.94	29.7925
4355.97	29.7799
4358.01	29.9274
4360.09	29.8136
4361.95	29.7468
4364	29.843
4366.01	29.9402
4368.11	29.8145
4369.95	29.82
4372	29.8669
4374.08	29.7611
4375.94	29.8071
4377.98	150.73
4380.05	29.7538
4382.08	29.9271
4383.93	29.831
4385.98	29.8121
4388.04	29.8414
4390.09	29.8695
4391.88	29.6976
4394.01	29.9956
4396.01	29.9378
4398.15	29.7457
4400.01	29.7506
4402.02	29.8503
4404.05	29.8258
4406.12	29.8944
4408.01	29.8203
4410	150.826
4412.04	29.8824
4413.95	29.7852
4415.98	29.6977
4418.04	29.8067
4420.11	29.8897
4421.95	29.8318
4424.03	29.8662
4425.99	29.9076
4428.03	29.7414
4429.96	29.9451
4431.96	29.8067
4434.06	150.709
4436.09	29.7915
4437.96	150.789
4440.02	29.86
4442.07	29.8987
4444.13	29.8366
4446.01	29.7084
4447.99	-209.235
4450.09	29.9127
4451.91	29.8578
4453.96	29.7716
4456	29.87
4458.09	29.8163
4459.96	29.9137
4462	29.8644
4464.03	29.9362
4466.14	29.8757
4467.95	29.8452
4470.05	29.9367
4472.04	29.9552
4474.07	29.8845
4475.97	29.8279
4477.98	29.8636
4479.98	-209.25
4482.04	29.891
4483.95	29.9234
4486.03	29.8801
4488.05	29.8824
4490.09	29.7672
4491.99	29.8252
4494.08	29.788
4496.05	29.8393
4497.92	29.8526
4500.03	29.9822
4502.06	29.8084
4504.08	29.7727
