Frequency - Phase	Phase - Phase
4228.09	33.6652
4230.13	154.461
4231.96	33.7126
4233.96	33.7838
4236.07	33.6749
4238.05	33.8099
4239.92	33.8195
4242	154.438
4244.13	33.887
4246.15	154.527
4247.97	33.8119
4249.97	33.7426
4252.05	33.7689
4253.96	154.464
4255.96	33.6057
4258.07	33.7669
4260.1	33.8179
4261.91	33.7174
4264.05	33.8602
4266.09	33.8157
4268.1	33.691
4269.93	33.7739
4272.06	33.7558
4273.98	33.7359
4276.12	33.8367
4277.95	33.6725
4279.98	33.8715
4282.06	33.7114
4284.12	33.8274
4285.96	33.8685
4288.03	33.7571
4290.04	33.6701
4291.97	33.7602
4294.01	33.8407
4296.03	154.417
4298.08	33.7994
4299.98	33.6955
4302.05	33.7659
4304.05	33.7487
4306.08	33.7234
4307.93	33.8583
4309.99	154.437
4312.05	154.629
4314.14	33.787
4315.95	33.7594
4317.97	33.7077
4320.09	33.8058
4322.04	33.9459
4323.99	33.9059
4326.03	154.556
4328.04	33.7328
4330.18	33.844
4331.97	33.8713
4333.99	33.7704
4336.12	33.846
4337.96	33.7879
4339.99	33.7264
4344.12	33.8618
4345.95	154.611
4348.04	33.8157
4350.09	33.8666
4352.06	33.8528
4353.97	33.9002
4356	33.9287
4358.08	33.9412
4360.11	33.7714
4361.94	33.8292
4364.06	33.8279
4366.02	33.9445
4368.09	33.9214
4369.99	33.8368
4372.01	33.9264
4374.11	33.7269
4375.92	33.7666
4377.95	33.944
4380.02	33.9458
4382.06	33.87
4383.95	154.681
4385.99	33.8747
4388.07	33.9112
4390.11	33.8322
4392.02	33.9676
4394.07	33.8164
4396.11	154.686
4398.12	33.9044
4400.01	33.8574
4402.03	33.9711
4404.05	33.9714
4406.16	33.8376
4408.02	33.9079
4410.07	33.795
4412.1	33.8966
4413.91	34.0178
4415.97	33.9197
4418.02	33.856
4420.06	34.0304
4421.99	33.8175
4423.97	33.9791
4426.09	33.8945
4428.09	33.9479
4429.96	33.8845
4431.99	33.9876
4434.05	33.7912
4436.09	34.0019
4437.94	34.0076
4440.04	33.8651
4442.15	33.9712
4444.06	33.9849
4446	33.9815
4448.05	33.9386
4450.06	33.8835
4451.95	34.039
4453.97	33.8781
4456	33.9362
4458.09	33.9364
4459.94	33.8389
4462.08	33.955
4464.09	33.9575
4466.12	34.0027
4467.94	34.0212
4469.95	34.1339
4472.04	33.9488
4474.11	33.9478
4475.92	34.0213
4478.03	34.0949
4480.01	33.8575
4482.08	33.9056
4483.95	33.8489
4486.02	33.9979
4488.07	34.0603
4490.17	33.9878
4491.96	34.0142
4494.06	34.0679
4496.12	33.9643
4497.92	34.0512
4500.03	33.9327
4502.09	34.0608
4504.12	33.9895
4505.91	34.0839
4508.01	33.9833
4509.99	34.0337
4512.08	34.0211
4513.96	33.9894
4516.11	33.8738
4518.07	34.0339
4520.06	34.1091
4522.01	34.0101
4524	33.9065
4526.06	33.956
4528.15	-205.176
4530	34.0366
4532.03	33.9896
4534.06	34.0014
4535.92	33.9736
4538.06	33.9825
4540.12	34.0409
4542.18	33.9598
4543.94	34.0997
4546.05	34.0252
4548.06	33.8661
4550.11	33.9169
4551.99	33.9982
4553.96	34.0576
4556.13	34.1205
4558.17	33.9816
4560	34.038
4562.03	34.0759
4564.08	34.1931
4566.09	34.1022
4568	34.0876
4570.01	34.1235
4572.06	34.0425
4573.96	34.0006
4575.94	33.9253
4578.04	34.1261
4580.08	34.0278
4581.9	34.0954
4584.03	34.1599
4586.06	34.018
4588.16	34.1076
4589.99	34.0528
4592.04	34.1686
4594.07	34.156
4596.11	34.034
4597.97	34.1808
4599.99	34.0804
4602.07	34.1307
4604.1	34.0993
4606	34.0152
4608.04	34.0681
4610.09	34.0496
4611.95	34.0452
4613.97	34.1811
4616.1	-205.124
4618.11	34.0099
4620	34.1343
4622.05	34.1033
4624.02	34.1447
4626.08	34.1876
4628.03	34.0814
4630.04	34.0529
4632.02	34.1023
4634.14	34.0244
4635.9	34.179
4638.1	34.0925
4640.06	34.1715
4642.08	34.1171
4643.96	34.0974
4646.04	34.1771
4648.04	34.163
4650.02	34.172
4651.93	34.219
4654.12	33.9948
4656.05	34.0883
4658.03	34.1935
4659.97	34.2146
4662.1	34.236
4664.11	34.2342
4665.96	34.1896
4667.99	34.2137
4670.09	34.1611
4674.01	34.1102
4676.01	34.1954
