Frequency - Phase	Phase - Phase
12740	30.5907
12760.2	30.5172
12780	30.5318
12800	30.5454
12820.1	30.6342
12840.1	30.6205
12860.2	30.5402
12880.1	30.6121
12900.1	30.5015
12920.2	30.6034
12940.1	30.6368
12960.1	30.355
12980.2	30.7484
13000.1	30.5504
13020.2	30.5852
13040.1	30.503
13060.1	30.4973
13080.1	30.4016
13100.1	30.6063
13120.1	30.6993
13140.2	30.651
13160.1	30.731
13180.2	30.554
13200.1	30.4733
13220.1	30.4235
13240.2	30.3545
13260	30.4753
13280	30.5093
13300.1	30.4931
13320.1	30.7437
13340.2	30.6129
13360	30.5736
13380.1	30.5465
13400.2	30.5893
13420.1	30.6011
13440.1	30.4309
13460.2	30.4753
13480.1	30.4604
13500.2	30.5245
13520.1	30.5912
13540.1	30.5625
13560.2	30.5276
13580.1	30.4844
13600.1	30.7712
13620.2	30.4759
13640.1	30.5808
13660.2	30.6143
13680.1	30.4761
13700.1	30.7219
13720.2	30.555
13740.1	30.6743
13760	30.6038
13780.1	30.518
13800	30.8791
13820.3	30.7801
13840.1	30.6178
13860.1	30.6039
13880.2	30.4654
13900.1	30.6691
13920	30.7862
13940.1	30.7179
13960.1	30.5943
13980.2	30.6731
14000.1	30.7747
14020.1	30.7052
14040.2	30.5782
14060.1	30.6808
14080.1	30.6855
14100.1	30.7355
14120	30.607
14140.2	30.6711
14160.1	30.7509
14180.1	30.5482
14200.2	30.7609
14220.2	30.5962
14240.1	30.7647
14260.2	30.6974
14280.1	30.6771
14300.2	30.5688
14320.1	30.6672
14340.1	30.6449
14360.2	30.4952
14380.2	30.5629
14400	30.6848
14420.1	30.6253
14440.1	30.7838
14460.2	30.441
14480.2	30.7505
14500	30.7245
14520.2	30.7947
14540	30.6542
14560.1	30.6027
14580.2	30.7296
14600.1	30.5973
14620.2	30.5886
14640.2	30.7163
14660	30.7161
14680.2	30.653
14700.1	30.6522
14720.1	30.6572
14740.1	30.6641
14760.1	30.5697
14780.2	30.7466
14800.1	30.7192
14820.1	30.6915
14840.2	30.6484
14860.1	30.5421
14880.1	30.798
14900.2	30.4643
14920.1	30.6115
14940.2	30.6486
14960.2	30.5812
14980.1	30.8041
15000.2	30.664
15020.1	30.5913
15040	30.9135
15060.2	30.8332
15080.1	30.6483
15100.2	30.5897
15120.1	30.878
15140.1	30.5663
15160.2	30.6617
15180.2	30.578
15200.1	30.603
15220.1	30.544
15240	30.5062
15260.2	30.7778
15280.1	30.496
15300.2	30.6323
15320.2	30.5803
15340.1	30.7592
15360.1	30.7533
15380.2	30.6284
