Frequency - Phase	Phase - Phase
2299.06	32.0808
2300.05	152.339
2300.94	32.1433
2302.06	32.1015
2302.99	32.0961
2304.14	32.1505
2305.06	152.307
2305.99	32.2261
2307.12	32.1868
2308.04	152.249
2309	32.059
2310.07	32.182
2311.02	32.2033
2311.99	32.1502
2313.05	32.1903
2313.98	32.125
2315.09	32.1686
2316.12	32.22
2316.97	32.1175
2318.12	32.2225
2318.98	32.2015
2319.91	152.246
2321.09	32.1948
2322.05	32.2519
2323.12	152.225
2324.02	152.297
2325.02	152.209
2326.12	32.1231
2327.02	32.0918
2328	32.0634
2329.08	32.1816
2330.01	152.261
2330.92	32.1984
2332.09	32.3029
2333.02	152.339
2334.14	32.1235
2335.06	32.1965
2335.93	152.25
2337.08	32.178
2338.03	152.273
2338.97	152.283
2340.05	32.2621
2340.99	32.1999
2342.14	32.289
2343.01	32.0944
2343.98	152.293
2345.08	32.2275
2346.06	32.1422
2347	152.263
2348.12	152.17
2348.98	152.308
2349.95	32.2261
2350.99	152.27
2352.05	32.2169
2353.11	32.2762
2354	152.307
2354.95	32.2876
2356.14	152.236
2356.96	32.1627
2357.94	32.2973
2359	32.2094
2359.98	32.131
2361.08	32.2088
2362.02	32.1277
2363	32.1807
2364.08	32.2824
2364.98	32.1662
2365.95	152.379
2367.06	32.3485
2368	32.2101
2368.93	32.1391
2370.13	152.28
2370.97	32.2772
2372.1	32.1728
2373.05	152.371
2374.01	152.308
2375.08	32.2314
2376.03	152.316
2376.92	32.1842
2378.06	152.253
2379	32.2899
2380.11	32.1219
2381.09	32.3007
2381.98	32.16
2383.01	32.2485
2384.01	32.201
2384.91	32.1746
2386.08	32.2249
2386.99	32.1783
2387.94	32.3058
2389.07	32.1462
2389.92	152.242
2391.07	32.2859
2391.97	32.2545
2392.98	32.3277
2394.09	152.352
2395.07	152.367
2395.98	32.2466
2397.03	32.2549
2398.01	32.1788
2399.15	32.2321
2400.05	32.1653
2400.92	32.1999
2402.07	32.2634
2402.97	32.2195
2403.93	152.407
2405.1	152.28
2405.99	32.2161
2406.94	32.2652
2408.04	32.3169
2408.97	152.305
2410.07	152.34
2411.02	32.2317
2411.96	32.2086
2413.09	152.364
2414.05	152.406
2415.07	152.374
2416.03	32.342
2417.03	32.3666
2418.06	152.374
2419.02	32.2054
2419.98	32.2341
2421.06	32.2218
2421.99	32.3807
2422.95	32.2865
2424.06	32.2411
2424.98	32.358
2425.93	152.35
2427	32.2356
2427.99	32.2792
2429.12	32.1749
2430.05	152.351
2430.94	152.426
2432.07	32.2985
2433.06	32.2819
2433.93	32.1928
2435.07	32.21
2435.94	-207.6
2437.14	32.2342
2438.08	-207.594
2438.99	32.2437
2440.18	32.312
2441.01	32.3554
2441.99	32.3426
2443.09	-207.618
2444.03	-207.672
2444.91	32.3418
2446.06	32.2792
2446.99	-207.566
2448.07	32.2564
2449.01	-207.639
2449.97	32.2224
2451.04	32.3887
2451.95	32.3153
2452.97	32.2329
2454.11	32.3393
2455.02	32.2462
2456.09	-207.612
2457.07	-207.628
2458.01	32.4234
2459.11	32.2766
2459.95	-207.54
2460.98	32.184
2462.09	32.2112
2462.97	-207.593
2463.95	32.2192
2465.03	32.2715
2465.94	32.338
2467.09	32.2907
2468.05	32.2519
2468.91	32.284
2470.08	-207.584
2470.98	32.2893
2471.88	32.2906
2473.1	32.4137
2473.98	32.431
2475.15	32.2979
2476.12	32.3701
2476.93	-207.563
2478.06	32.3345
2478.99	32.2182
2479.95	-207.614
2481.04	32.2961
2481.92	32.3299
2483.13	32.4036
2484.06	-207.574
2484.96	-207.602
2486.09	32.2273
2487.03	32.3322
2487.91	32.3445
2489.07	32.4274
2490.02	-207.574
2490.95	-207.6
2492.01	32.3369
2493.02	-207.6
2494.1	32.4769
2495.05	32.4162
2495.98	32.4214
2497.11	32.3189
2498.04	32.3429
2498.99	32.2707
2500.03	-207.518
2501	32.3664
2502.08	32.4313
2503.11	-207.612
2503.98	-207.592
2505.09	32.2995
2506.07	-207.514
2507	32.4191
2508.1	-207.476
2509.02	32.2814
2509.91	32.3128
2511.07	-207.446
2512	-207.563
2513.02	32.4119
2514.05	-207.615
2515.01	32.4508
2516.07	-207.52
2517	-207.576
2517.9	32.2273
2519.04	32.3202
2520.02	-207.469
2521.08	32.4654
2522.03	32.2845
2522.98	-207.518
2524.11	32.42
2525.05	32.4121
2525.91	32.3103
2527.11	32.4003
2527.99	-207.493
2528.92	-207.496
2530.04	32.3661
2531.04	32.3274
2532.09	32.3206
2533	32.3556
2533.94	-207.515
2535.08	32.3693
2535.98	32.2617
2536.93	-207.546
2538.03	32.4457
2538.98	32.4143
2540.14	-207.57
2541.08	32.2808
2541.97	32.5005
2543.12	32.3534
2544	32.2966
2544.98	32.504
2546.09	32.3927
2547.07	32.3026
2547.88	32.5212
2549.02	32.3522
2550.01	32.4232
2551.1	-207.572
2551.98	32.3685
2553.01	32.3345
2554.01	32.3146
2554.97	32.3391
2555.93	-207.48
2557.09	32.3179
2557.93	-207.464
2559.1	32.3773
2560.06	32.3495
2560.99	32.3898
2562.11	32.4758
2562.94	-207.445
2563.99	32.2842
2565.05	32.3643
2566.02	32.3167
2566.95	32.3319
2568.1	32.3238
2568.99	32.5578
2570.02	-207.482
2571	32.4055
2571.96	-207.5
2573.06	-207.375
2574.02	32.463
2574.92	32.4407
2576.05	-207.511
2577.03	32.5229
2578.09	-207.46
2579.06	-207.458
2579.96	32.3601
2581.02	-207.321
2582.01	32.3919
2582.97	32.4918
2584.03	32.4982
2584.95	32.5123
2585.96	-207.465
2587	32.545
